answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
823815,1461288,925028,маълумотлар йўқ,320,335,,Чўлпоннинг Кундуз китоби мавжудми?,Abdulhamid_Cholpon_Kecha_va_kunduz.txt," Kecha va kunduz
Абдулҳамид Сулаймон Чўлпоннинг “Кеча ва кундуз” романи яратилганига қарийб 80 йил бўлса-да, ‎у ҳамон қўлдан-қўлга ўтиб келмоқда. Мазкур асар икки қисимдан иборат бўлиб, дастлабки – ‎‎“Кеча” деб номлангани қўлингиздаги китобда акс этади. “Бугун” деб аталган иккинчи қисми ‎ҳақида эса маълумотлар йўқ.‎  Китобда ўзбекларга ҳос андиша, ҳиммат, иффат ва соддалик каби фазилатлар билан бирга ‎хотинбозлик ва мол-мулк ортириш йўлидаги иллатлар ҳам ўз интиқосини топган. Бу каби сифатлар ‎ва иллатлар китобхонни чуқур мушоҳада юритишга ундайди.‎ Чўлпон дунёси, унинг олами, ижодидаги нафислик ва сержилоли"
823816,1461290,925029,Abdulhamid Tahmoz: Hazrati Oisha roziyallohu anho,0,49,,Oisha onamiz haqida yozilgan kitob qaysi?,Abdulhamid_Tahmoz_Hazrati_Oisha_roziyallohu_anho.txt,"Abdulhamid Tahmoz: Hazrati Oisha roziyallohu anho
Ушбу китоб мўминлар онаси Оиша розияллоҳу анҳо ҳаётлари ҳақида ҳикоя қилади.
Kitob 272 betdan iborat. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/abdulhamid-tahmoz-azrati-oisha-roziyallohu-anho"
823817,1461291,925030,"“ummul mo‘minin""",216,232,,Payg'ambarimizning ayollari yana nima deb ataladi?,Abdulhamid_Zayriyev_Davron_Abdurahimov_Ummat_onalari_(roziyallohu_anhunna).txt,"Abdulhamid Zayriyev, Davron Abdurahimov: Ummat onalari (roziyallohu anhunna)
Payg‘ambarimiz o‘z hayotlari davomida uylangan zavjai mutahhoralar bilan hikmat va ibratga to‘la hayot kechirdilar. Shu bois bu ayollarini “ummul mo‘minin"" degan yuksak sharaf bilan ulug‘lanadi. Mazkur kitobda ana shu umr yo‘ldoshlarining hayoti va din yo‘lidagi beqiyos xizmatlari haqida so‘z boradi. Ishonch ila aytamizki, o‘quvchilar hukmiga havola etilayotgan ""Ummat onalari"" kitobi hech kimni befarq qoldirmaydi.
Kitob 224 betdan iborat. 2021-yilda c"
823818,1461293,925031,mo‘min-musulmonlarga farz qilgan,206,238,,Nega namozning ruknlarini bilishimiz kerak?,Abdulhamid_Zayriyev_Namoz_dinning_ustuni.txt,"Abdulhamid Zayriyev: Namoz dinning ustuni
Namoz dinimiz ustuni, iymon alomati, qalb nuri, ruh quvvati, poklik ramzi va mo‘minning meʼrojidir. Har kuni besh mahal namoz o‘qishni Alloh taolo Meʼroj kechasida mo‘min-musulmonlarga farz qilgan. Shuning uchun har bir muslim va muslima namozning o‘qilish tartiblari, ruknlari, hukmlari va uning ijobat bo‘lish shartlarini yaxshilab bilib olishlari kerak.
Mazkur kitob namozni endi o‘rganish niyatidagi va besh vaqt namozni kanda qilmaydigan barcha namozxon o‘quvchilarga hamma tartib-qoidalarin"
823822,1461294,925035,aqidaviy,210,218,,Dastlab Qur'oni Karimning qaysi mazmundagi oyatlari tushgan?,Abdulhamid_Zayriyev_Osonlashtirilgan_Islom_aqidasi_risolasi.txt,"Abdulhamid Zayriyev: Osonlashtirilgan Islom aqidasi risolasi
Aqida Islomning ilk davridanoq dolzarblik kasb etib kelgan mavzulardandir. Qurʼonning Makka davrida tushgan ilk sura va oyatlarining qariyb barchasi aqidaviy mazmunga ega. Payg‘ambarlikning ilk davrlari ham, asosan, odamlarning aqidasini to‘g‘rilash va tuzatish bilan o‘tgan. Bu holat aqidalar majmui insoniyatning birlamchi bilib olishi va qalbida doimiy saqlashi kerak bo‘lgan eng ustuvor g‘oyasi bo‘lishi kerakligini anglatadi. Shuning uchun ham buyuk fa"
823826,1461298,925040,ikki,262,266,,Avloniy o'zining axloq kitobida xulqlarni necha guruhga bo'ladi?,Abdulla_Avloniy_Turkiy_Guliston_yoxud_axloq.txt,"Abdulla Avloniy Turkiy Guliston yoxud axloq
Abdulla Avloniy merosining shoh asari sanalgan «Turkiy guliston yoxud axloq» asari bo‘lib, unda inson uchun muhim bolgan jamiki axloq-odob me’yorlari, ta’lim-tarbiya masalalariga alohida e’tibor qaratilgan. Ushbu asar ikki guruhga ajratilib, «yaxshi xulqlar» deb nomlagan qismiga 33 maqolat, «yomon xulqlar» qismiga esa 21 ta maqolat jamlangan. Hayotiy rivoyatlar asosida Avloniy tarbiya va ta’lim bir-biri bilan uzviy bogliqligini, tarbiya avvalo o‘qitish bilan amalga oshirilishini asar mazmuniga singdirib yuborgan.
Kit"
823828,1461299,925042,real dunyo muammolarini,263,286,,Jannatga yo'l kitobida aslida nima yozilgan?,Abdulla_Oripov_Jannatga_yol_(Kirill).txt,"Abdulla Oripov: Jannatga yo‘l (Kirill)
Doston fantastik va afsonaviy-mifologik mavzu asosida yaratilgan. Asardagi voqealar „narigi dunyo“da sodir boʻladi. Aslida esa mifologiya yordamida realistik hodisalar yoritilgan, yaʼni adib afsonaviy naql vositalari orqali real dunyo muammolarini talqin qiladi. Oripov ushbu asarida ezgulikni imkon borida yoki imkon boricha roʻyobga chiqariladigan istak emas, balki amalga oshirilishi zarur ehtiyoj oʻlaroq tasvirlagan.
Kitob 224 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/abdulla-oripov-zhannatga-iulkrill"
823829,1461300,925043,Булоқ суви,138,148,,Нима қалбга ором танаг эса ҳузур беради?,Abdulla_Oripov_Men_nechun_sevaman_Ozbekistonni.txt,"Abdulla Oripov: Men nechun sevaman O‘zbekistonni
Ўзбек шеъриятининг забардаст шоирларидан бири Абдулла Орипов ижоди мисоли булоқ сувидек. Булоқ суви қалбга ором, танга дармон берганидек, шоир шеърлари ҳам кўнгилга ажиб таскин, озуқа беради. шу сабаб бўлса керак, унинг шеърлари дейарли ҳар бир ўзбек фарзандига ёд бўлиб кетган.
Қўлингиздаги китобда шоирнинг турли йилларда ёзилган енг сара шеърлари жамланган. Мазкур шеърий тўплам ўқувчиларни Она В"
823830,1461301,925044,asaxiy.uz/uz/product/abdulla-oripov-sajlanma,550,594,,Abdulla Oripovning kitobiga qaysi link orqali kira olaman?,Abdulla_Oripov_Saylanma.txt,"Ushbu to‘plamga sevimli shoirimizning o‘quv dasturiga kirgan sheʼrlari bilan bir qatorda uning turli yillarda yozilgan eng sara asarlari ham kiritildiki, ular shoir ijodi bilan yana-da kengroq va teranroq tanishish imkonini beradi.

Kitob 128 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/abdulla-oripov-sajlanma"
825986,1461561,926235,2021,378,382,,Bu kitob qaysi yili nashr etilgan?,Allohning_gozal_ismlari_bor.txt,"miz yaxshi bilamiz. Lekin ularning sifatlanishini, maʼno va mazmunini atroflicha bilmaymiz. Qo‘lingizdagi ushbu kattagina kitob Allohning ismlari bayoni haqida batafsil hikoya qiladi.
Musannif: Kamolov Mirhosil Mirolim o‘g‘li
Nashrga tayyorlovchi: Rashid Fozil Zog‘id o‘g‘li
Kitob 408 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/allohning-guzal-ismlari-bor"
826113,1461564,926246,Amina Shenliko'g'li,0,19,,Kitobi muallifi kim?,Amina_Shenlikogli_Loli.txt,"Amina Shenliko'g'li: Lo'li
Ehtirom ila
Azizim, ushbu kitobni turli davrlarda yuz bergan voqea-hodisalardan taʼsirlanib, qalamga oldim, Unga xuddi dissertatsiya yozishga kirishgan tadqiqotchining g‘ayrati va hayajoni ila kirishdim.
Sevishgan yoshlar hamda Serpilning akasini asar bosh qahramoni sifatida gavdalantirdim. "
826064,1461562,926239,Tahorat. Namoz ,87,102,,bu kitob nimani o'rgatadi?,Alouddin_Kosoniy_Badoyeus_Sanoye_Shariat_qonunlarini_tartiblashda_gozal_sanatlar_Tahorat_Namoz_(2_ta_kitob).txt,"Alouddin Kosoniy: Badoyeus Sanoye’. Shariat qonunlarini tartiblashda go‘zal san’atlar. Tahorat. Namoz (2 ta kitob)
/h2&gt; 2018-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/alouddin-kosonii-badoeus-sanoe-shariat-konunlarini-tartiblashda-guzal-sanatlar-tahorat-namoz-2-ta-kitob"
826161,1461565,926247,maktub-romani,263,276,,Kitobning janri qanday?,Amina Shenlikogli_Vijdon_azobi.txt,"Amina Shenliko‘g‘li: Vijdon azobi
Amina Shenliko‘g‘li: Vijdon azobi. Maktub-roman, hikoyalar
Adibaning asl kasbi jurnalist bo‘lganligi sababli, o‘quvchilardan tahririyatga minglab xat va nomalar keladi. Yozuvchi ularni birlashtiradi, shundan so‘ng ""Vijdon azobi"" maktub-romani dunyoga keladi.
Amina Shenliko‘g‘li keyingi yillarda kitoblarni eng ko‘p o‘qilayotgan turk adibalaridan biridir. Mazkur kitobni haqiqat va jaholat, ezgulik va yovuzlik kurashida ko‘ngil iztiroblarining badiiy inikosi deb qabul qilish mumkin.

Kitob 192 betdan iborat. 2020-yilda chop etilgan.
Ko'pro"
826084,1461563,926241,qisqa va qiziqarli hikoyalar,290,318,,Kitobda qanday hikoyalar bor?,Alvaro_Yunke_Atirgul_ogrisi.txt,"Alvaro Yunke: Atirgul o‘g‘risi
Hikoyalar, asosan, hajman qisqaroq bo'lishi, markazidan biror-bir voqea joy olgani bilan xarakterlanadi. Ayniqsa, qisqagina, qiziqarli, kutilmagan voqealar bilan tugaydigan hikoyalar kitobxonni zeriktirib qo'ymaydi.
""Atirgul o'g'risi"" to'plamidan ana shunday qisqa va qiziqarli hikoyalar o'rin olgan. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/alvaro-yunke-atirgul-ugrisi"
826089,1461564,926241, ,34,35,,Kitobda qanday hikoyalar bor?,Amina_Shenlikogli_Loli.txt,"Amina Shenliko'g'li: Lo'li
Ehtirom ila
Azizim, ushbu kitobni turli davrlarda yuz bergan voqea-hodisalardan taʼsirlanib, qalamga oldim, Unga xuddi dissertatsiya yozishga kirishgan tadqiqotchining g‘ayrati va hayajoni ila kirishdim.
Sevishgan yoshlar hamda Serpilning akasini asar bosh qahramoni sifatida gavdalantirdim. O‘zim yashagan, "
826886,1461579,926532,Sepsiz qiz,16,26,,Kitobning nomi nima?,ANOstrovskiy_Sepsiz_qiz.txt,"A.N.Ostrovskiy: Sepsiz qiz
Александр Николаевич Островскийнинг рус адабиётида “янги дунё”ни бошлаб берган драматургиясининг алоҳида жиҳати шунда эдики, ундаги персонажларнинг образида жонлилик бор эди. Томошабин тилига тушган ҳар бир саҳна асарининг тили халқона ва бадиий жиҳатдан мукаммал ҳамда ишонарлилиги билан ном қозонг"
826204,1461566,926248,Turk tilidan Nurulla Abdullayev tarjimasi,1774,1815,,Kitobni kim tajimasi qilingan?,Amina_Shenlikogli_Yolvoraman_Xiyonat_qilma.txt,"mahkum bo‘lamiz!Sening roziliging uchun va faqatgina Senga qul bo‘lganim uchun yozdim.
Yo Robbim! Guvoh bo‘l! Menga sening guvohliging yetadi!
Allohga omonat bo‘linglar, muhtaram birodarlarim!
Agar u xohlasa, jannatlarda uchrashish tilagi bilan...
Amina Shenliko‘g‘li
18.01.1990, Dortmund, Germaniya
Turk tilidan Nurulla Abdullayev tarjimasi
Kitob 320 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/amina-shenlikugli-hienat-kilma"
826493,1461573,926265,yaxshi yetilmaganlik,158,178,,infantillik nima digani? ,Anna_Aleksandrovna_Bikova_Dangasa_onaning_katta_kitobi.txt,"Anna Aleksandrovna Bikova: ""Dangasa ona""ning katta kitobi
Ushbu kitob oddiy, lekin uncha aniq bo‘lmagan narsalar xususida.
Yoshlarda uchraydigan infantillik (yaxshi yetilmaganlik) holati bugungi kunga kelib haqiqiy muammoga aylandi. Hozirgi kunda ota-onalardagi energiya shu darajada ko‘pki, farzandlari uchun ham yashashadi, ularning har bir ishiga aralashadi, bolalar uchun qaror qabul qilib, hayotini rejalashtiradi, shuningdek farzandlarining muammolarini o‘zlari hal qilish"
826510,1461574,926266, 1947 yilda ilk bor golland tilida,574,608,,Bu kitob birinchi marta qachon nashr etilgan?,Anna_Frank_Anna_Frank_kundaligi.txt,"tsion lagerga olib ketishganida, ushbu vayronkor davrlarni hikoya qiluvchi kundalik maxfiy boshpanada qoladi. Uni esa oilaning eng yaqin do‘sti Mip Giz asrab qo‘yadi va keyinchalik Holokostdan tirik qolgan yagona oila aʼzosi, Annaning otasi Otto Frankka topshiradi. Otto uni tahrir qiladi va kundalik 1947 yilda ilk bor golland tilida kitobxonlar qo‘liga yetib boradi va keyinchalik eng ko‘p tarjima qilingan bestseller asarga aylanadi. «Anna Frank kundaligi» shu paytgacha yetmishdan ortiq tillarga tarjima qilingan va o‘ttiz milliondan ortiq nusxada chop etilgan. Shuningdek, ushbu kitob jahon adabiyotida “Injil”dan keyin eng ko‘p "
826704,1461575,926293,2021,908,912,,Kitob nechinchi yilda chop etilgan?,Anni_Shmidt_Mushuklar_malikasi_Minush.txt,"a mushuklardan maʼlumot to‘plashi va shu orqali ayrim kimsalarning yovuzligini fosh etishganini bilish rosa qiziq-a? Mushukoy Minushning boshidan kechirganlari, odamga aylanganidan keyingi hayot sizni sinchkovlikka, to‘g‘riso‘zlikka, adolat uchun kurashishga undasa ajabmas.
Kitob 192 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anni-shmidt-mushuklar-malikasi-minush"
826706,1461576,926295,2020,109,113,,Kitob nechinchi yilda chop etilgan edi?,Anor_Besh_qavatli_uyning_oltinchi_qavati.txt,"Anor: Besh qavatli uyning oltinchi qavati
Anor: Besh qavatli uyning oltinchi qavati
Kitob 304 betdan iborat. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anor-besh-kavatli-ujning-oltinchi-kavati"
826707,1461577,926296,ob ,69,72,,kitobda nechta sahifa bor?,Anor_Besh_qavatli_uyning_oltinchi_qavati_(qattiq_muqova).txt,"Anor: Besh qavatli uyning oltinchi qavati (qattiq muqova)
/h2&gt;
Kitob 256 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anor-besh-kavatli-uining-oltinchi-kavati-kattik-mukova"
826252,1461567,926248,"Anastasiya Zaloga: O'zingni qadrla
O‘z-o‘zini qadrlash haqiqiy ustuvor vazifa bo‘lishi kerak. Yuqori va barqaror natijalarga erishish uchun bu zarur ishga eʼtibor qarating. Kuzatuv kundaligi bunga yordam beradi. Har qanday daftar yoki kundalik bunga to‘g‘ri keladi.
Asosiy vazifa har kuni o‘z-o‘zini hurmat qilishning o‘sishini qayd etish. Amalga oshirilgan mashqlarni va idrokdagi o‘zgarishlarni o‘zingizga yozib qo‘ying. Kutilmagan va qiziqarli fikrlarni belgilang.
Har bir bob amaliy mashg‘ulotlar bilan taʼminlangan. Yuqori natijalarga erishish uchun, har birini sinab ko‘ring, buning samaradorligi o‘nlab odamlarning muvaffaqiyatli tajribasi bilan tasdiqlangan. O‘zingizga bo‘lgan muhabbatni oshirish uchun quyidagi tamoyillar keltirilgan:
O‘z-o‘zini qadrlash, yuqori darajadagi kasbiy mahoratga erishishga imkon beradi.
O‘z-o‘zini qadrlash - bu ""Ichki men""i bilan qulay munosabatlarining shartidir. O‘zingiz uchun asosiy tanqidchi bo‘lsangiz, muvozanatni topish kiyin bo‘ladi.
Haqiqiy qadriyatlarsiz ham, o‘z qadr-qimmatini bilish, ilgari yashiringan imkoniyatlaringizni yuzaga chiqaradi.
	",0,1096,,Kitobni kim tajimasi qilingan?,Anastasiya_Zaloga_Ozingni_qadrla.txt,"Anastasiya Zaloga: O'zingni qadrla
O‘z-o‘zini qadrlash haqiqiy ustuvor vazifa bo‘lishi kerak. Yuqori va barqaror natijalarga erishish uchun bu zarur ishga eʼtibor qarating. Kuzatuv kundaligi bunga yordam beradi. Har qanday daftar yoki kundalik bunga to‘g‘ri keladi.
Asosiy vazifa har kuni o‘z-o‘zini hurmat qilishning o‘sishini qayd etish. Amalga oshirilgan mashqlarni va idrokdagi o‘zgarishlarni o‘zingizga yozib qo‘ying. Kutilmagan va qiziqarli fikrlarni belgilang.
Har bir bob amaliy mashg‘ulotlar bilan taʼminlangan. Yuqori natijalarga erishish uchun, har birini sinab ko‘ring, buning samaradorligi o‘nlab odamlarning muvaffaqiyatli tajribasi bilan tasdiqlangan. O‘zingizga bo‘lgan muhabbatni oshirish uchun quyidagi tamoyillar keltirilgan:
O‘z-o‘zini qadrlash, yuqori darajadagi kasbiy mahoratga erishishga imkon beradi.
O‘z-o‘zini qadrlash - bu ""Ichki men""i bilan qulay munosabatlarining shartidir. O‘zingiz uchun asosiy tanqidchi bo‘lsangiz, muvozanatni topish kiyin bo‘ladi.
Haqiqiy qadriyatlarsiz ham, o‘z qadr-qimmatini bilish, ilgari yashiringan imkoniyatlaringizni yuzaga chiqaradi.
	
	
	O‘zini qadrlash tajribasi mavjud bo‘lganda, boshqalarga bo‘lgan muhabbat ham ko‘payadi.
O‘z-o‘zini hurmat qilish hayot sifatini yaxshilaydi va yangi ijtimoiy darajaga olib chiqadi.
O‘z-o‘zini qadrlash, yaqinlar bilan munosabatlarni o‘zgartiradi. Agar odam uz qadr-qimmatiga ishonmasa, bunga boshq"
826419,1461567,926252, Ha!,1646,1650,,"Bu faqat jumboq bo‘lishi mumkin, uni sifat jihatdan o‘zgartirish kerakmi? ",Anastasiya_Zaloga_Ozingni_qadrla.txt,"Agar odam uz qadr-qimmatiga ishonmasa, bunga boshqalarni ham ishontirishi qiyin.

	O‘zini qadrlash hayotimizga qanday taʼsir qiladi? Bu faqat jumboq bo‘lishi mumkin, uni sifat jihatdan o‘zgartirish kerakmi? Bu har qanday shaxs uchun arzimas narsami yoki asosiy poydevor?Bu savollarga bitta javob bor: Ha!
Kitob 200 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anastasiya-zaloga-uzingni-kadrla"
826437,1461568,926254,roman,76,81,,"Kitobni janr qanday?
",Andrey_Platonov_Jon.txt,"Andrey Platonov: Jon
Taniqli rus yozuvchisi Andrey Platonovning eng mashhur romani “Jon” ilk bora o‘zbek tilida chop etildi. Roman til qurilishi, syujet chiziqlarining originalligi bilan ajralib turadi. G‘ayrioddiy bu asar, ayni paytda, asosiy syujet qurilishi nuqtai nazaridan adibning keyingi ko‘plab asarlari qatori Stalin davri sotsialistik realizm adabiyotining tashqi shaklig"
826438,1461569,926255,Trening kitob,46,59,,Bu qanday kitob?,Andrey_Safronov_Yetti_qadam_ila_Superxotira_(Trening_kitob).txt,"Andrey Safronov: Yetti qadam ila Superxotira (Trening kitob)
Bir zumda yodlab olish ko‘nikmasi ulkan imkoniyatlar eshigini ochib beradi. Faraz qiling-a, yurgan yo‘lingizda xorijiy tilning yangi so‘zlarini yodlab olsangiz. Kitob, moliyaviy hisobot yoki taqdimotdagi zaruriy maʼlumotlar barchasi xotirangizga mixlanib qolaversa. Sana, sheʼrlarni yod olishda far"
826440,1461570,926257,used,44,48,,What is the condition of the book?,Angelina_Elwell_Hunt_The_singing_shepherd_(used).txt,"Angelina Elwell Hunt: The singing shepherd (used)
Jareb, a young shepherd who bursts into song when he is afraid, experiences an exciting encounter with the infant Jesus and finds a new reason to sing
Kitob 32 betdan iborat. 1992-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/angelina-elwell-hunt-the-singing-shepherd-used"
826452,1461571,926260,144,513,516,,Kitobda nechi betli?,Anil_Chandra_Soqmoqdagi_soqir_sarguzashti.txt,"iga hujum qilmoqchi bo'ladilar. Lekin tog'dan o'tish uchun bu yerlarni yaxshi biladigan hushyor yo'l boshlovchi kerak bo'ladi. Ana shunda ko'zi ojiz bolakay ularga yordamga keladi....
Aziz kitobxon! Qo'lingizdagi toʻplamdan o'rin olgan hikoyalar qalbingizga yorug'lik olib kirishiga ishonamiz.
Kitob 144 betdan iborat. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anil-chandra-sukmokdagi-sukir-sarguzashti"
826461,1461572,926261,Iskandar Tursunaliyev,870,891,,fizika savollarini kim yozgan?,Aniq_fanlar_yonalishi_testlar_toplami.txt,"nomalar ilk bor fanlar majmui kesimi ko‘rinishida havola etilmoqda.
Qadrli abituriyentlar, muntazam chop etilishi rejalashtirilgan ushbu to‘plam sizning bo‘lg‘usi talabalik sari niyatingiz yo‘lida albatta ishonchli hamrohingiz, ustozingizga aylanadi.
Matematika - Muhammadjon To'xtamirzayev
Fizika - Iskandar Tursunaliyev
Kitob 160 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anik-fanlar-iunalishi-testlar-tuplami"
826463,1461572,926262,Muhammadjon To'xtamirzayev,834,860,,Matematika savollarini kim yozgan?,Aniq_fanlar_yonalishi_testlar_toplami.txt,"an darsliklar asosida tuzilgan savolnomalar ilk bor fanlar majmui kesimi ko‘rinishida havola etilmoqda.
Qadrli abituriyentlar, muntazam chop etilishi rejalashtirilgan ushbu to‘plam sizning bo‘lg‘usi talabalik sari niyatingiz yo‘lida albatta ishonchli hamrohingiz, ustozingizga aylanadi.
Matematika - Muhammadjon To'xtamirzayev
Fizika - Iskandar Tursunaliyev
Kitob 160 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anik-fanlar-iunalishi-testlar-tuplami"
826714,1461578,926302,To‘g‘ri va o‘z o‘rnida berilgan tarbiya,328,367,,Bu kitob nimani muhokama qiladi?,Anorqul_Rustamov_Oilani_qanday_boshqarish_kerak.txt,"day boshqarish kerak
Taʼlim-tarbiyaning nozikligi shundaki, kuchsiz taʼlim-tarbiya oilaga g‘am-tashvish keltiradi. Bunday tarbiyaning natijasi ajralish, yo‘qotishga olib keladi. Hayot tajribasiga tayangan holda qo‘llangan tarbiya oilani mustahkamlaydi, unga ahillik, shodlik, farovonlik inʼom etadi. To‘g‘ri va o‘z o‘rnida berilgan tarbiya keksayganda meva beradi. Bu o‘rinda o‘z oilasini to‘g‘ri yo‘lga sola olgan otaning roli va ahamiyati beqiyosdir. Quyida oila tarbiyasining ayrim jihatlariga to‘xtaldik, uni tahlil qilishga, xatolardan saboq chiqarib, to‘g‘ri yo‘ldan borish uchun nimalarga eʼtibor berish bo‘yicha o‘z munosabatimizni"
